date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight,holding_count,drawdown
2024-01-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-16,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-17,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-01-31,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-01,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-02,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-07,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-21,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-28,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-02-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-01,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-04,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-07,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-11,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-13,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-14,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-21,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-28,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-03-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-01,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-02,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-03,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-09,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-10,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-11,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-16,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-17,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-04-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-07,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-09,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-10,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-13,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-14,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-16,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-17,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-21,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-28,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-05-31,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-03,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-04,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-07,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-11,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-13,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-14,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-17,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-21,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-06-28,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-01,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-02,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-03,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-04,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-09,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-10,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-11,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-16,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-17,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-07-31,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-01,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-02,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-07,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-08,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-09,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-13,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-14,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-15,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-16,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-21,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-22,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-28,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-29,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-08-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-02,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-03,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-04,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-05,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-06,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-09,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-10,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-11,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-12,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-13,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-18,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-19,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-20,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-23,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-24,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-25,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-26,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-27,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-09-30,0.0,0.0,-0.0,0.0,0.0,1.2697428146550067,0.0,1.0,0,-0.11896052998819306
2024-10-08,0.09717549358266264,1.0,-0.0,0.001,0.09617549358266264,1.3918609565774913,1.0,0.0,3,-0.034226124094000054
2024-10-09,-0.09805994066334604,0.0,-0.0,0.0,-0.09805994066334604,1.2553751537638744,1.0,0.0,3,-0.12892985305955218
2024-10-10,-0.01877789567516567,0.0,-0.0,0.0,-0.01877789567516567,1.2318018500933015,1.0,0.0,3,-0.145286717404551
2024-10-11,-0.025505934944613465,0.0,-0.0,0.0,-0.025505934944613465,1.200383592240167,1.0,0.0,3,-0.16708697878672762
2024-10-14,0.013843319431200872,0.0,-0.0,0.0,0.013843319431200872,1.21700088574752,1.0,0.0,3,-0.15555669777566572
2024-10-15,-0.03324206049069448,0.0,-0.0,0.0,-0.03324206049069448,1.1765452686862723,1.0,0.0,3,-0.1836277331091689
2024-10-16,-0.00928338661675284,0.0,-0.0,0.0,-0.00928338661675284,1.1656229440849462,1.0,0.0,3,-0.19120643248591151
2024-10-17,-0.008880392370869534,0.0,-0.0,0.0,-0.008880392370869534,1.1552717549849836,1.0,0.0,3,-0.19838883671247198
2024-10-18,0.06143370254178652,0.0,-0.0,0.0,0.06143370254178652,1.2262443763356587,1.0,0.0,3,-0.14914289495289057
2024-10-21,-0.004960873467702206,0.0,-0.0,0.0,-0.004960873467702206,1.2201611331441762,1.0,0.0,3,-0.15336388939012469
2024-10-22,0.007944081963325484,0.0,-0.0,0.0,0.007944081963325484,1.2298541931943374,1.0,0.0,3,-0.14663814273432885
2024-10-23,-0.0005169259465670852,0.0,-0.0,0.0,-0.0005169259465670852,1.229218449651381,1.0,0.0,3,-0.1470792676201601
2024-10-24,-0.01039355530080488,0.0,-0.0,0.0,-0.01039355530080488,1.2164424997181598,1.0,0.0,3,-0.15594414641935295
2024-10-25,0.015477613708701597,0.0,-0.0,0.0,0.015477613708701597,1.2352701268276447,1.0,0.0,3,-0.14288017596906333
2024-10-28,0.007399025818552747,0.0,-0.0,0.0,0.007399025818552747,1.2444099223889293,1.0,0.0,3,-0.13653832426146506
2024-10-29,-0.019688877582845356,0.0,-0.0,0.0,-0.019688877582845356,1.2199088877641358,1.0,0.0,3,-0.1535389154925595
2024-10-30,-0.006635386418186395,0.0,-0.0,0.0,-0.006635386418186395,1.2118143208988408,1.0,0.0,3,-0.15915551187622345
2024-10-31,0.010637590578813786,0.0,-0.0,0.0,0.010637590578813786,1.224705105502106,1.0,0.0,3,-0.15021095247111038
2024-11-01,-0.016500779239607095,1.0,1.0,0.002,-0.018500779239607093,1.2020471067115919,1.0,0.0,3,-0.1659327120396784
2024-11-04,0.012083244940643759,0.0,-0.0,0.0,0.012083244940643759,1.2165717363321802,1.0,0.0,3,-0.15585447270227537
2024-11-05,0.034814345360680246,0.0,-0.0,0.0,0.034814345360680246,1.258925884916891,1.0,0.0,3,-0.12646609878025894
2024-11-06,0.001177402997430003,0.0,-0.0,0.0,0.001177402997430003,1.2604081480273344,1.0,0.0,3,-0.1254375973466061
2024-11-07,0.019597406478198073,0.0,-0.0,0.0,0.019597406478198073,1.2851088788326588,1.0,0.0,3,-0.10829844245125808
2024-11-08,-0.0030319854578744194,0.0,-0.0,0.0,-0.0030319854578744194,1.2812124474002529,1.0,0.0,3,-0.11100206860650985
2024-11-11,0.032055120396948425,0.0,-0.0,0.0,0.032055120396948425,1.3222818666557368,1.0,0.0,3,-0.0825051328830535
2024-11-12,-0.011495937141499732,0.0,-0.0,0.0,-0.011495937141499732,1.3070809974333175,1.0,0.0,3,-0.09305259620307849
2024-11-13,0.005079139528820849,0.0,-0.0,0.0,0.005079139528820849,1.3137198441947515,1.0,0.0,3,-0.0884460837938923
2024-11-14,-0.030274851332703724,0.0,-0.0,0.0,-0.030274851332703724,1.2739471712189328,1.0,0.0,3,-0.116043243088776
2024-11-15,-0.03240708567238474,0.0,-0.0,0.0,-0.03240708567238474,1.2326622560991487,1.0,0.0,3,-0.14468970544068138
2024-11-18,-0.016005363572090443,0.0,-0.0,0.0,-0.016005363572090443,1.2129330485286884,1.0,0.0,3,-0.15837925767205507
2024-11-19,0.027845188949687346,0.0,-0.0,0.0,0.027845188949687346,1.2467073984482901,1.0,0.0,3,-0.13494416907795725
2024-11-20,0.0034234306059237607,0.0,-0.0,0.0,0.0034234306059237607,1.2509754147127696,1.0,0.0,3,-0.131982710470546
2024-11-21,0.002418874770828694,0.0,-0.0,0.0,0.002418874770828694,1.2540013675823454,1.0,0.0,3,-0.12988308534825999
2024-11-22,-0.03823671900439196,0.0,-0.0,0.0,-0.03823671900439196,1.206052469658976,1.0,0.0,3,-0.16315350131476702
2024-11-25,-0.0019794949300061906,0.0,-0.0,0.0,-0.0019794949300061906,1.2036650949099648,1.0,0.0,3,-0.16481003471610778
2024-11-26,-0.01046889811229205,0.0,-0.0,0.0,-0.01046889811229205,1.19106404767003,1.0,0.0,3,-0.17355355336707357
2024-11-27,0.024842858839822842,0.0,-0.0,0.0,0.024842858839822842,1.2206534836754845,1.0,0.0,3,-0.15302226095469873
2024-11-28,-0.006219679782586381,0.0,-0.0,0.0,-0.006219679782586381,1.2130614098815244,1.0,0.0,3,-0.15829019127453947
2024-11-29,0.017178482664821876,0.0,-0.0,0.0,0.017178482664821876,1.2338999642825386,1.0,0.0,3,-0.1438308939165387
2024-12-02,0.0,0.0,1.0,0.001,-0.001,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-03,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-04,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-05,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-06,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-09,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-10,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-11,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-12,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-13,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-16,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-17,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-18,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-19,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-20,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-23,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-24,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-25,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-26,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-27,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-30,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2024-12-31,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-02,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-03,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-06,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-07,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
