date,open,high,low,close,volume,amount,daily_return,ma20,ma60,momentum_60
2020-08-18,7.396,7.483,7.395,7.452,175601741,1307371061,0.007163130152723296,7.2478,6.724866666666667,0.28815903197925663
2020-08-19,7.451,7.452,7.321,7.326,144387054,1066404121,-0.01690821256038655,7.251050000000001,6.7509500000000005,0.2716542266967539
2020-08-20,7.331,7.335,7.23,7.254,157090254,1142722453,-0.009828009828009798,7.251099999999999,6.774033333333334,0.2359856875106492
2020-08-21,7.265,7.354,7.241,7.297,142654200,1043092794,0.005927763992280122,7.2705,6.798450000000001,0.2512002743484225
2020-08-24,7.32,7.355,7.233,7.336,148708000,1088905637,0.005344662189941118,7.292050000000001,6.823783333333334,0.2613480055020634
2020-08-25,7.35,7.403,7.282,7.299,136988050,1003981922,-0.005043620501635759,7.308199999999999,6.847700000000001,0.24471350613915432
2020-08-26,7.291,7.316,7.141,7.176,199363500,1438663102,-0.016851623510069857,7.3083,6.866283333333333,0.18396304240224381
2020-08-27,7.176,7.244,7.137,7.24,164500889,1183726303,0.008918617614269708,7.312849999999999,6.886033333333333,0.19570602807597037
2020-08-28,7.228,7.372,7.192,7.363,276657892,2020957854,0.01698895027624303,7.319799999999999,6.908,0.21803143093465693
2020-08-31,7.387,7.44,7.323,7.326,233102129,1722977544,-0.005025125628140836,7.3162,6.929166666666666,0.20970937912813725
2020-09-01,7.31,7.38,7.301,7.378,146722814,1076599882,0.00709800709800712,7.317399999999999,6.950966666666667,0.21548599670510704
2020-09-02,7.382,7.405,7.295,7.373,296361358,2179588403,-0.0006776904310110687,7.314850000000002,6.9729,0.21726927521875505
2020-09-03,7.369,7.403,7.308,7.333,138537536,1019448125,-0.005425200054251955,7.30935,6.993566666666667,0.2035122271459051
2020-09-04,7.252,7.299,7.207,7.283,182195378,1318613075,-0.006818491749625011,7.306,7.0132666666666665,0.19373873135551545
2020-09-07,7.264,7.339,7.101,7.131,212880331,1538526940,-0.020870520389949188,7.2933,7.030616666666666,0.17093596059113314
2020-09-08,7.139,7.204,7.085,7.176,166566703,1188749977,0.006310475389145864,7.289499999999999,7.0487,0.178131669676572
2020-09-09,7.103,7.125,6.951,6.997,218144664,1535280897,-0.0249442586399109,7.281350000000001,7.0639166666666675,0.15006574621959246
2020-09-10,7.033,7.052,6.842,6.877,277807225,1931492475,-0.01715020723167071,7.26555,7.0753,0.11026800129157244
2020-09-11,6.837,6.95,6.829,6.935,225017650,1552965334,0.008433910135233313,7.247550000000001,7.0868166666666665,0.11066623959000643
2020-09-14,6.977,7.007,6.92,6.988,237733600,1657352544,0.007642393655371338,7.227000000000001,7.09895,0.11629392971246011
2020-09-15,6.972,7.03,6.957,7.016,139830700,977202069,0.00400686891814539,7.2052000000000005,7.110783333333333,0.11259118300031723
2020-09-16,7.017,7.017,6.96,6.994,126420200,883850999,-0.003135689851767376,7.188599999999999,7.122316666666666,0.10980641066328145
2020-09-17,6.97,7.064,6.927,7.009,186641100,1304144544,0.002144695453245804,7.176349999999999,7.133633333333333,0.10726698262243284
2020-09-18,7.0,7.139,6.99,7.136,204693300,1447599138,0.018119560564987758,7.1683,7.147049999999999,0.12715210867161586
2020-09-21,7.13,7.162,7.073,7.085,275273900,1956675126,-0.007146860986547154,7.15575,7.160083333333333,0.12406790417261626
2020-09-22,7.045,7.121,6.967,6.997,187729200,1322935303,-0.01242060691601976,7.140650000000001,7.170100000000001,0.09396497811131965
2020-09-23,7.001,7.052,6.99,7.031,123994982,870583869,0.004859225382306764,7.1334,7.1802166666666665,0.09448941469489403
2020-09-24,6.985,6.995,6.868,6.895,262511363,1815568811,-0.019342909970132327,7.11615,7.18615,0.05444257531732677
2020-09-25,6.896,6.924,6.838,6.874,179343023,1233346006,-0.003045685279187804,7.0917,7.190283333333334,0.037428312707515676
2020-09-28,6.89,6.9,6.793,6.81,163228352,1115266209,-0.009310445155659042,7.065899999999999,7.1881,-0.018873361187148885
2020-09-29,6.83,6.922,6.814,6.86,228557372,1571791929,0.007342143906020615,7.040000000000001,7.1856,-0.021398002853066922
2020-09-30,6.865,6.901,6.764,6.813,231523438,1581858318,-0.006851311953352868,7.0120000000000005,7.179983333333334,-0.04713286713286724
2020-10-09,6.918,7.02,6.918,6.99,194360600,1358413820,0.025979744605900468,6.99485,7.174133333333334,-0.04781364936657129
2020-10-12,7.04,7.208,7.038,7.204,172304955,1230501431,0.030615164520743754,6.990900000000001,7.172033333333333,-0.01718963165075038
2020-10-13,7.185,7.216,7.132,7.206,195127200,1399063847,0.00027762354247640175,6.99465,7.166083333333333,-0.04720349067830221
2020-10-14,7.196,7.2,7.156,7.174,143471830,1029655874,-0.004440743824590587,6.994550000000001,7.161266666666667,-0.038724373576309756
2020-10-15,7.164,7.19,7.117,7.12,152188557,1086076633,-0.007527181488709234,7.0007,7.158150000000001,-0.025591898179827655
2020-10-16,7.131,7.138,7.028,7.081,149833963,1061850533,-0.005477528089887551,7.0108999999999995,7.160466666666666,0.02002304811293576
2020-10-19,7.12,7.149,6.985,7.012,298790681,2103726156,-0.009744386386103754,7.014749999999999,7.16155,0.009356556787102344
2020-10-20,6.996,7.077,6.968,7.07,145243730,1018458003,0.008271534512264811,7.018849999999999,7.1602,-0.011327087120682311
2020-10-21,7.06,7.078,6.963,7.012,166724193,1168546457,-0.008203677510608354,7.018649999999999,7.157216666666667,-0.024892226394103822
2020-10-22,6.99,6.999,6.901,6.968,157866672,1097041370,-0.006274957216200749,7.01735,7.152333333333333,-0.0403525685167333
2020-10-23,6.952,7.019,6.841,6.854,184918927,1279311200,-0.016360505166475248,7.009600000000001,7.145683333333333,-0.05501171928857029
2020-10-26,6.848,6.881,6.752,6.848,187374910,1279165215,-0.0008754012255617338,6.9952,7.144666666666667,-0.008829063540309767
2020-10-27,6.814,6.865,6.803,6.846,116466578,796052370,-0.00029205607476634476,6.983250000000001,7.143683333333333,-0.008544532947139749
2020-10-28,6.846,6.892,6.791,6.886,131240500,898423576,0.005842827928717487,6.9777000000000005,7.1421833333333336,-0.01290137614678899
2020-10-29,6.818,6.933,6.805,6.896,168306098,1157715882,0.001452221899506112,6.970949999999999,7.13755,-0.038751045441873466
2020-10-30,6.895,6.939,6.731,6.74,213661569,1457014653,-0.022621809744779564,6.9632000000000005,7.130733333333334,-0.05721079871310675
2020-11-02,6.745,6.799,6.73,6.764,142314000,962896618,0.0035608308605341588,6.9577,7.123066666666667,-0.06367663344407526
2020-11-03,6.791,6.886,6.773,6.87,150107660,1027347211,0.015671200473092783,6.9607,7.1142666666666665,-0.07137064071370636
2020-11-04,6.87,6.896,6.803,6.869,195165900,1337465863,-0.00014556040756918964,6.961149999999999,7.106183333333333,-0.06595050312754969
2020-11-05,6.921,7.019,6.901,7.005,177194260,1233058623,0.01979909739408936,6.97075,7.0992,-0.05643857758620696
2020-11-06,7.005,7.016,6.884,6.953,171816643,1191069836,-0.0074232690935045476,6.9689,7.091033333333333,-0.0658336692194007
2020-11-09,6.98,7.114,6.979,7.067,257066673,1817105999,0.016395800373939284,6.96205,7.086316666666667,-0.0385034013605442
2020-11-10,7.094,7.094,6.972,7.019,240201100,1687900719,-0.0067921324465827215,6.9527,7.080216666666667,-0.04955991875423149
2020-11-11,7.0,7.031,6.933,6.934,101307651,707111461,-0.012109987177660653,6.9407,7.074916666666667,-0.043849972421400985
2020-11-12,6.939,6.993,6.93,6.957,100846712,701426508,0.003316988751081551,6.932549999999999,7.071533333333333,-0.028351955307262644
2020-11-13,6.938,6.967,6.877,6.959,148898161,1030845300,0.00028748023573377246,6.92645,7.067633333333333,-0.03253162797163911
2020-11-16,6.972,7.04,6.94,7.039,133739399,937395964,0.011495904583991967,6.9278,7.063366666666667,-0.03509252912954086
2020-11-17,7.033,7.035,6.955,6.992,117455940,820197350,-0.006677084813183631,6.923900000000001,7.056583333333333,-0.055007433436950914
2020-11-18,6.988,7.047,6.96,6.986,160776300,1126237962,-0.0008581235697940892,6.9226,7.048816666666666,-0.06253354804079447
2020-11-19,6.975,7.035,6.934,7.025,125874686,880651273,0.005582593758946652,6.92545,7.0438,-0.04108654108654097
2020-11-20,7.0,7.098,7.0,7.084,164162576,1159224809,0.008398576512455458,6.93695,7.040966666666667,-0.023435346015991176
2020-11-23,7.086,7.198,7.056,7.137,207425116,1478258588,0.007481648785996553,6.9514,7.0383000000000004,-0.02192681924078388
2020-11-24,7.135,7.16,7.122,7.135,135984797,971021886,-0.00028022978842645596,6.9658500000000005,7.034949999999999,-0.02739912758996732
2020-11-25,7.152,7.163,7.01,7.021,122020400,862522474,-0.015977575332866145,6.9726,7.030316666666667,-0.03808740923414178
2020-11-26,7.02,7.029,6.948,7.0,167207508,1166919264,-0.0029910269192422456,6.9778,7.027383333333334,-0.024526198439241975
2020-11-27,7.002,7.031,6.922,7.029,146789400,1024254265,0.004142857142857226,6.99225,7.023866666666667,-0.02914364640883982
2020-11-30,7.03,7.07,6.956,6.977,210418769,1477980031,-0.007397922890880593,7.002900000000001,7.017433333333333,-0.05242428358006246
2020-12-01,6.967,7.113,6.961,7.089,164333452,1160475839,0.016052744732693247,7.013850000000001,7.013483333333332,-0.0323505323505322
