date,equity,drawdown,position
2024-05-27,1.508307379878945,-0.09973110872240964,cash
2024-05-28,1.508307379878945,-0.09973110872240964,cash
2024-05-29,1.508307379878945,-0.09973110872240964,cash
2024-05-30,1.508307379878945,-0.09973110872240964,cash
2024-05-31,1.508307379878945,-0.09973110872240964,cash
2024-06-03,1.508307379878945,-0.09973110872240964,cash
2024-06-04,1.508307379878945,-0.09973110872240964,cash
2024-06-05,1.508307379878945,-0.09973110872240964,cash
2024-06-06,1.508307379878945,-0.09973110872240964,cash
2024-06-07,1.508307379878945,-0.09973110872240964,cash
2024-06-11,1.508307379878945,-0.09973110872240964,cash
2024-06-12,1.508307379878945,-0.09973110872240964,cash
2024-06-13,1.508307379878945,-0.09973110872240964,cash
2024-06-14,1.508307379878945,-0.09973110872240964,cash
2024-06-17,1.508307379878945,-0.09973110872240964,cash
2024-06-18,1.508307379878945,-0.09973110872240964,cash
2024-06-19,1.508307379878945,-0.09973110872240964,cash
2024-06-20,1.508307379878945,-0.09973110872240964,cash
2024-06-21,1.508307379878945,-0.09973110872240964,cash
2024-06-24,1.508307379878945,-0.09973110872240964,cash
2024-06-25,1.508307379878945,-0.09973110872240964,cash
2024-06-26,1.508307379878945,-0.09973110872240964,cash
2024-06-27,1.508307379878945,-0.09973110872240964,cash
2024-06-28,1.508307379878945,-0.09973110872240964,cash
2024-07-01,1.508307379878945,-0.09973110872240964,cash
2024-07-02,1.508307379878945,-0.09973110872240964,cash
2024-07-03,1.508307379878945,-0.09973110872240964,cash
2024-07-04,1.508307379878945,-0.09973110872240964,cash
2024-07-05,1.508307379878945,-0.09973110872240964,cash
2024-07-08,1.508307379878945,-0.09973110872240964,cash
2024-07-09,1.508307379878945,-0.09973110872240964,cash
2024-07-10,1.508307379878945,-0.09973110872240964,cash
2024-07-11,1.508307379878945,-0.09973110872240964,cash
2024-07-12,1.508307379878945,-0.09973110872240964,cash
2024-07-15,1.508307379878945,-0.09973110872240964,cash
2024-07-16,1.508307379878945,-0.09973110872240964,cash
2024-07-17,1.508307379878945,-0.09973110872240964,cash
2024-07-18,1.508307379878945,-0.09973110872240964,cash
2024-07-19,1.508307379878945,-0.09973110872240964,cash
2024-07-22,1.508307379878945,-0.09973110872240964,cash
2024-07-23,1.508307379878945,-0.09973110872240964,cash
2024-07-24,1.508307379878945,-0.09973110872240964,cash
2024-07-25,1.508307379878945,-0.09973110872240964,cash
2024-07-26,1.508307379878945,-0.09973110872240964,cash
2024-07-29,1.508307379878945,-0.09973110872240964,cash
2024-07-30,1.508307379878945,-0.09973110872240964,cash
2024-07-31,1.508307379878945,-0.09973110872240964,cash
2024-08-01,1.508307379878945,-0.09973110872240964,cash
2024-08-02,1.508307379878945,-0.09973110872240964,cash
2024-08-05,1.508307379878945,-0.09973110872240964,cash
2024-08-06,1.508307379878945,-0.09973110872240964,cash
2024-08-07,1.508307379878945,-0.09973110872240964,cash
2024-08-08,1.508307379878945,-0.09973110872240964,cash
2024-08-09,1.508307379878945,-0.09973110872240964,cash
2024-08-12,1.508307379878945,-0.09973110872240964,cash
2024-08-13,1.508307379878945,-0.09973110872240964,cash
2024-08-14,1.508307379878945,-0.09973110872240964,cash
2024-08-15,1.508307379878945,-0.09973110872240964,cash
2024-08-16,1.508307379878945,-0.09973110872240964,cash
2024-08-19,1.508307379878945,-0.09973110872240964,cash
2024-08-20,1.508307379878945,-0.09973110872240964,cash
2024-08-21,1.508307379878945,-0.09973110872240964,cash
2024-08-22,1.508307379878945,-0.09973110872240964,cash
2024-08-23,1.508307379878945,-0.09973110872240964,cash
2024-08-26,1.508307379878945,-0.09973110872240964,cash
2024-08-27,1.508307379878945,-0.09973110872240964,cash
2024-08-28,1.508307379878945,-0.09973110872240964,cash
2024-08-29,1.508307379878945,-0.09973110872240964,cash
2024-08-30,1.508307379878945,-0.09973110872240964,cash
2024-09-02,1.508307379878945,-0.09973110872240964,cash
2024-09-03,1.508307379878945,-0.09973110872240964,cash
2024-09-04,1.508307379878945,-0.09973110872240964,cash
2024-09-05,1.508307379878945,-0.09973110872240964,cash
2024-09-06,1.508307379878945,-0.09973110872240964,cash
2024-09-09,1.508307379878945,-0.09973110872240964,cash
2024-09-10,1.508307379878945,-0.09973110872240964,cash
2024-09-11,1.508307379878945,-0.09973110872240964,cash
2024-09-12,1.508307379878945,-0.09973110872240964,cash
2024-09-13,1.508307379878945,-0.09973110872240964,cash
2024-09-18,1.508307379878945,-0.09973110872240964,cash
2024-09-19,1.508307379878945,-0.09973110872240964,cash
2024-09-20,1.508307379878945,-0.09973110872240964,cash
2024-09-23,1.508307379878945,-0.09973110872240964,cash
2024-09-24,1.508307379878945,-0.09973110872240964,cash
2024-09-25,1.508307379878945,-0.09973110872240964,cash
2024-09-26,1.508307379878945,-0.09973110872240964,cash
2024-09-27,1.508307379878945,-0.09973110872240964,cash
2024-09-30,1.508307379878945,-0.09973110872240964,cash
2024-10-08,1.8081902424927978,0.0,cyb
2024-10-09,1.5138022866575254,-0.16280806572068707,cyb
2024-10-10,1.4678885687749599,-0.1882001493651979,cyb
2024-10-11,1.390915571148306,-0.23076923076923073,cyb
2024-10-14,1.428726868228066,-0.20985810306198638,cyb
2024-10-15,1.380787545144799,-0.236370425690814,cyb
2024-10-16,1.350403467134278,-0.25317401045556376,cyb
2024-10-17,1.3470274584664423,-0.2550410754294248,cyb
2024-10-18,1.4557349375707518,-0.19492158327109754,cyb
2024-10-21,1.4631621566399902,-0.19081404032860327,cyb
2024-10-22,1.4685637705085273,-0.18782673637042557,cyb
2024-10-23,1.4597861479721546,-0.1926811053024643,cyb
2024-10-24,1.4395300959651405,-0.20388349514563076,cyb
2024-10-25,1.4827430069134373,-0.17998506348020893,cyb
2024-10-28,1.4773413930449002,-0.18297236743838663,cyb
2024-10-29,1.4415557011658415,-0.2027632561613143,cyb
2024-10-30,1.4253508595602304,-0.2117251680358474,cyb
2024-10-31,1.4327780786294688,-0.20761762509335313,cyb
2024-11-01,1.4140221925798313,-0.21799036442623465,new_energy
2024-11-04,1.424594321122484,-0.2121435634125991,new_energy
2024-11-05,1.4649005611913484,-0.1898526345481133,new_energy
2024-11-06,1.4642398031574326,-0.19021805961146543,new_energy
2024-11-07,1.4748119317000856,-0.18437125859782977,new_energy
2024-11-08,1.4734904156322537,-0.18510210872453436,new_energy
2024-11-11,1.5237080262098555,-0.15732980390976503,new_energy
2024-11-12,1.5190827199724446,-0.15988777935323073,new_energy
2024-11-13,1.5316371226168448,-0.15294470314953845,new_energy
2024-11-14,1.483401786140991,-0.17962073277425095,new_energy
2024-11-15,1.4325234175294739,-0.2077584626523723,new_energy
2024-11-18,1.4127006765119994,-0.21872121455293925,new_energy
2024-11-19,1.4642398031574326,-0.19021805961146543,new_energy
2024-11-20,1.4602752549539377,-0.19241060999157888,new_energy
2024-11-21,1.459614496920022,-0.19277603505493102,new_energy
2024-11-22,1.407414612240673,-0.22164461505975697,new_energy
2024-11-25,1.4219512889868209,-0.21360526366600796,new_energy
2024-11-26,1.3955209676301885,-0.228222266200097,new_energy
2024-11-27,1.4226120470207368,-0.2132398386026556,new_energy
2024-11-28,1.4107184024102521,-0.21981748974299575,new_energy
2024-11-29,1.4272373532581477,-0.2106818631591899,new_energy
2024-12-02,1.4258101159048895,-0.21147118129603082,cash
2024-12-03,1.4258101159048895,-0.21147118129603082,cash
2024-12-04,1.4258101159048895,-0.21147118129603082,cash
2024-12-05,1.4258101159048895,-0.21147118129603082,cash
2024-12-06,1.4258101159048895,-0.21147118129603082,cash
2024-12-09,1.4258101159048895,-0.21147118129603082,cash
2024-12-10,1.4258101159048895,-0.21147118129603082,cash
2024-12-11,1.4258101159048895,-0.21147118129603082,cash
2024-12-12,1.4258101159048895,-0.21147118129603082,cash
2024-12-13,1.4258101159048895,-0.21147118129603082,cash
2024-12-16,1.4258101159048895,-0.21147118129603082,cash
2024-12-17,1.4258101159048895,-0.21147118129603082,cash
2024-12-18,1.4258101159048895,-0.21147118129603082,cash
2024-12-19,1.4258101159048895,-0.21147118129603082,cash
2024-12-20,1.4258101159048895,-0.21147118129603082,cash
2024-12-23,1.4258101159048895,-0.21147118129603082,cash
2024-12-24,1.4258101159048895,-0.21147118129603082,cash
2024-12-25,1.4258101159048895,-0.21147118129603082,cash
2024-12-26,1.4258101159048895,-0.21147118129603082,cash
2024-12-27,1.4258101159048895,-0.21147118129603082,cash
2024-12-30,1.4258101159048895,-0.21147118129603082,cash
2024-12-31,1.4258101159048895,-0.21147118129603082,cash
2025-01-02,1.4258101159048895,-0.21147118129603082,cash
2025-01-03,1.4258101159048895,-0.21147118129603082,cash
2025-01-06,1.4258101159048895,-0.21147118129603082,cash
2025-01-07,1.4258101159048895,-0.21147118129603082,cash
2025-01-08,1.4258101159048895,-0.21147118129603082,cash
2025-01-09,1.4258101159048895,-0.21147118129603082,cash
2025-01-10,1.4258101159048895,-0.21147118129603082,cash
2025-01-13,1.4258101159048895,-0.21147118129603082,cash
2025-01-14,1.4258101159048895,-0.21147118129603082,cash
2025-01-15,1.4258101159048895,-0.21147118129603082,cash
2025-01-16,1.4258101159048895,-0.21147118129603082,cash
2025-01-17,1.4258101159048895,-0.21147118129603082,cash
2025-01-20,1.4258101159048895,-0.21147118129603082,cash
2025-01-21,1.4258101159048895,-0.21147118129603082,cash
2025-01-22,1.4258101159048895,-0.21147118129603082,cash
2025-01-23,1.4258101159048895,-0.21147118129603082,cash
2025-01-24,1.4258101159048895,-0.21147118129603082,cash
2025-01-27,1.4258101159048895,-0.21147118129603082,cash
2025-02-05,1.4215720570396653,-0.21381499378081759,cyb
2025-02-06,1.4609040902383912,-0.19206283945854763,cyb
2025-02-07,1.4967243347586592,-0.1722528417721949,cyb
2025-02-10,1.504450269851266,-0.16798009717317763,cyb
2025-02-11,1.4840818955162116,-0.17924460566149591,cyb
2025-02-12,1.5100691317367982,-0.16487264655571054,cyb
2025-02-13,1.4995337657014252,-0.17069911646346148,cyb
2025-02-14,1.5269257173933952,-0.15555029470330906,cyb
2025-02-17,1.5325445792789274,-0.15244284408584197,cyb
2025-02-18,1.503045554379883,-0.16875695982754435,cyb
2025-02-19,1.5346516524860019,-0.1512775501042919,cyb
2025-02-20,1.5339492947503104,-0.15166598143147525,cyb
2025-02-21,1.5725789702133446,-0.13030225843638887,cyb
2025-02-24,1.559936530970897,-0.13729402232568988,cyb
2025-02-25,1.5430799453143003,-0.14661637417809126,cyb
2025-02-26,1.56134124644228,-0.13651715967132316,cyb
2025-02-27,1.5536153113496733,-0.14078990427034033,cyb
2025-02-28,1.4946172615515845,-0.1734181357537451,cyb
2025-03-03,1.4731596760472614,-0.18528502066445085,kc50
2025-03-04,1.499489607701368,-0.170723537566407,kc50
2025-03-05,1.5034390974494836,-0.16853931510170073,kc50
2025-03-06,1.5547824641749917,-0.1401444230605151,kc50
2025-03-07,1.536351512017117,-0.15033746122914582,kc50
2025-03-10,1.5310855256862956,-0.1532497578487546,kc50
2025-03-11,1.5245030427727688,-0.15689012862326568,kc50
2025-03-12,1.5139710701111262,-0.16271472186248315,kc50
2025-03-13,1.4823751521261983,-0.18018850158013577,kc50
2025-03-14,1.5087050837803049,-0.16562701848209194,kc50
2025-03-17,1.500806104284073,-0.16999546341150507,kc50
2025-03-18,1.508705083780305,-0.16562701848209183,kc50
2025-03-19,1.4889576350397253,-0.1765481308056246,kc50
2025-03-20,1.4731596760472614,-0.18528502066445085,kc50
2025-03-21,1.4415637580623335,-0.20275880038210337,kc50
2025-03-24,1.4494627375585654,-0.19839035545269035,kc50
2025-03-25,1.4257657990698693,-0.21149569024092973,kc50
2025-03-26,1.4231328059044588,-0.21295183855073407,kc50
2025-03-27,1.4376142683142175,-0.20494302284680999,kc50
2025-03-28,1.4231328059044588,-0.21295183855073407,kc50
2025-03-31,1.4139173298255217,-0.21804835763504937,kc50
2025-04-01,1.412503412495696,-0.21883030927741431,cash
2025-04-02,1.412503412495696,-0.21883030927741431,cash
2025-04-03,1.412503412495696,-0.21883030927741431,cash
2025-04-07,1.412503412495696,-0.21883030927741431,cash
2025-04-08,1.412503412495696,-0.21883030927741431,cash
2025-04-09,1.412503412495696,-0.21883030927741431,cash
2025-04-10,1.412503412495696,-0.21883030927741431,cash
2025-04-11,1.412503412495696,-0.21883030927741431,cash
2025-04-14,1.412503412495696,-0.21883030927741431,cash
2025-04-15,1.412503412495696,-0.21883030927741431,cash
2025-04-16,1.412503412495696,-0.21883030927741431,cash
2025-04-17,1.412503412495696,-0.21883030927741431,cash
2025-04-18,1.412503412495696,-0.21883030927741431,cash
2025-04-21,1.412503412495696,-0.21883030927741431,cash
2025-04-22,1.412503412495696,-0.21883030927741431,cash
2025-04-23,1.412503412495696,-0.21883030927741431,cash
2025-04-24,1.412503412495696,-0.21883030927741431,cash
2025-04-25,1.412503412495696,-0.21883030927741431,cash
2025-04-28,1.412503412495696,-0.21883030927741431,cash
2025-04-29,1.412503412495696,-0.21883030927741431,cash
2025-04-30,1.412503412495696,-0.21883030927741431,cash
2025-05-06,1.412503412495696,-0.21883030927741431,cash
2025-05-07,1.412503412495696,-0.21883030927741431,cash
2025-05-08,1.412503412495696,-0.21883030927741431,cash
2025-05-09,1.412503412495696,-0.21883030927741431,cash
2025-05-12,1.412503412495696,-0.21883030927741431,cash
2025-05-13,1.412503412495696,-0.21883030927741431,cash
2025-05-14,1.412503412495696,-0.21883030927741431,cash
2025-05-15,1.412503412495696,-0.21883030927741431,cash
2025-05-16,1.412503412495696,-0.21883030927741431,cash
2025-05-19,1.412503412495696,-0.21883030927741431,cash
2025-05-20,1.412503412495696,-0.21883030927741431,cash
2025-05-21,1.412503412495696,-0.21883030927741431,cash
2025-05-22,1.412503412495696,-0.21883030927741431,cash
2025-05-23,1.412503412495696,-0.21883030927741431,cash
2025-05-26,1.412503412495696,-0.21883030927741431,cash
2025-05-27,1.412503412495696,-0.21883030927741431,cash
2025-05-28,1.412503412495696,-0.21883030927741431,cash
2025-05-29,1.412503412495696,-0.21883030927741431,cash
2025-05-30,1.412503412495696,-0.21883030927741431,cash
2025-06-03,1.412503412495696,-0.21883030927741431,cash
2025-06-04,1.412503412495696,-0.21883030927741431,cash
2025-06-05,1.412503412495696,-0.21883030927741431,cash
2025-06-06,1.412503412495696,-0.21883030927741431,cash
2025-06-09,1.412503412495696,-0.21883030927741431,cash
2025-06-10,1.412503412495696,-0.21883030927741431,cash
2025-06-11,1.412503412495696,-0.21883030927741431,cash
2025-06-12,1.412503412495696,-0.21883030927741431,cash
2025-06-13,1.412503412495696,-0.21883030927741431,cash
2025-06-16,1.412503412495696,-0.21883030927741431,cash
2025-06-17,1.412503412495696,-0.21883030927741431,cash
2025-06-18,1.412503412495696,-0.21883030927741431,cash
2025-06-19,1.412503412495696,-0.21883030927741431,cash
2025-06-20,1.412503412495696,-0.21883030927741431,cash
2025-06-23,1.412503412495696,-0.21883030927741431,cash
2025-06-24,1.412503412495696,-0.21883030927741431,cash
2025-06-25,1.412503412495696,-0.21883030927741431,cash
2025-06-26,1.412503412495696,-0.21883030927741431,cash
2025-06-27,1.412503412495696,-0.21883030927741431,cash
2025-06-30,1.412503412495696,-0.21883030927741431,cash
2025-07-01,1.4066091425707867,-0.22209007132368186,new_energy
2025-07-02,1.4230258009986685,-0.2130110164531891,new_energy
2025-07-03,1.4394424594265507,-0.2039319615826961,new_energy
2025-07-04,1.427503071479,-0.2105349105794182,new_energy
2025-07-07,1.4215333775052248,-0.21383638507777925,new_energy
2025-07-08,1.4677985058019827,-0.18824995771548136,new_energy
2025-07-09,1.4640674470683732,-0.1903133792769569,new_energy
2025-07-10,1.476006835015924,-0.1837104302802347,new_energy
2025-07-11,1.4700371410421487,-0.18701190477859575,new_energy
2025-07-14,1.473021988029036,-0.18536116752941545,new_energy
2025-07-15,1.4566053296011543,-0.1944402223999082,new_energy
2025-07-16,1.4536204826142667,-0.19609095964908874,new_energy
2025-07-17,1.4685447175487045,-0.18783727340318623,new_energy
2025-07-18,1.4774992585093674,-0.18288506165564467,new_energy
2025-07-21,1.4969007639241365,-0.1721552695359715,new_energy
2025-07-22,1.5304802925266225,-0.1535844754826905,new_energy
2025-07-23,1.5170484810856282,-0.16101279310400285,new_energy
2025-07-24,1.556597703661889,-0.13914052455236103,new_energy
2025-07-25,1.5498817979413917,-0.14285468336301732,new_energy
2025-07-28,1.5446583157143383,-0.14574347354908324,new_energy
2025-07-29,1.558090127155333,-0.13831515592777077,new_energy
2025-07-30,1.5282416572864568,-0.1548225284195759,new_energy
2025-07-31,1.4834689524831426,-0.17958358715728362,new_energy
2025-08-01,1.4555397966277388,-0.19502950385291862,medicine
2025-08-04,1.4555397966277388,-0.19502950385291862,medicine
2025-08-05,1.4626573506454783,-0.19109321780818966,medicine
2025-08-06,1.4590985736366084,-0.19306136083055425,medicine
2025-08-07,1.448422242609999,-0.1989657898976478,medicine
2025-08-08,1.4448634656011294,-0.20093393292001216,medicine
2025-08-11,1.448422242609999,-0.1989657898976478,medicine
2025-08-12,1.451981019618869,-0.1969976468752832,medicine
2025-08-13,1.4875687897075667,-0.17731621665163821,medicine
2025-08-14,1.4768924586809573,-0.18322064571873176,medicine
2025-08-15,1.4840100126986968,-0.1792843596740027,medicine
2025-08-18,1.4875687897075667,-0.17731621665163821,medicine
2025-08-19,1.462657350645478,-0.19109321780818977,medicine
2025-08-20,1.476892458680957,-0.18322064571873187,medicine
2025-08-21,1.494686343725306,-0.17337993060690937,medicine
2025-08-22,1.508921451760785,-0.16550735851745135,medicine
2025-08-25,1.5445092218494827,-0.14582592829380636,medicine
2025-08-26,1.5267153368051338,-0.15566664340562886,medicine
2025-08-27,1.4946863437253057,-0.17337993060690948,medicine
2025-08-28,1.4911275667164359,-0.17534807362927396,medicine
2025-08-29,1.533832890822873,-0.15173035736090001,medicine
2025-09-01,1.5514046194644815,-0.14201250343786165,kc50
2025-09-02,1.511291432238635,-0.16419666652157883,kc50
2025-09-03,1.479851366575134,-0.18158425380341114,kc50
2025-09-04,1.3898677303658036,-0.23134872774796567,kc50
2025-09-05,1.4375698989587018,-0.20496756083759937,kc50
2025-09-08,1.439738179349288,-0.2037684168871281,kc50
2025-09-09,1.416971235248132,-0.21635942836707567,kc50
2025-09-10,1.432149197982236,-0.20796542071377733,kc50
2025-09-11,1.510207292043342,-0.16479623849681435,kc50
2025-09-12,1.5243011145821528,-0.15700180281875165,kc50
2025-09-15,1.5275535351680323,-0.15520308689304485,kc50
2025-09-16,1.5459839184880155,-0.14501036331403971,kc50
2025-09-17,1.5611618812221195,-0.13661635566074137,kc50
2025-09-18,1.5720032831750508,-0.13062063590838546,kc50
2025-09-19,1.5514046194644813,-0.14201250343786176,kc50
2025-09-22,1.6034433488385518,-0.11323304862655326,kc50
2025-09-23,1.599106788057379,-0.11563133652749569,kc50
2025-09-24,1.6587344987985013,-0.08265487788953807,kc50
2025-09-25,1.6782490223137778,-0.07186258233529741,kc50
2025-09-26,1.6522296576267426,-0.08625230974095166,kc50
2025-09-29,1.6728283213373119,-0.07486044221147548,kc50
2025-09-30,1.7021001066102268,-0.05867199888011432,kc50
2025-10-09,1.7634008734909532,-0.024770274691946814,new_energy
2025-10-10,1.656365011722598,-0.08396529701481592,new_energy
2025-10-13,1.6677263601784573,-0.07768202648892453,new_energy
2025-10-14,1.6324463833944738,-0.09719323496406052,new_energy
2025-10-15,1.6617467030964257,-0.08098901097623601,new_energy
2025-10-16,1.668922291594863,-0.07702062959146272,new_energy
2025-10-17,1.5893928524038499,-0.12100352327270092,new_energy
2025-10-20,1.594774543777678,-0.11802723723412079,new_energy
2025-10-21,1.6210850349386146,-0.1034765054899518,new_energy
2025-10-22,1.5971664066104907,-0.11670444343919617,new_energy
2025-10-23,1.621683000646818,-0.10314580704122056,new_energy
2025-10-24,1.6521792517651763,-0.08628018615593369,new_energy
2025-10-27,1.667726360178457,-0.07768202648892475,new_energy
2025-10-28,1.6545711145979887,-0.0849573923610093,new_energy
2025-10-29,1.7580191821171254,-0.027746560730526837,new_energy
2025-10-30,1.7735662905304062,-0.019148401063517784,new_energy
2025-10-31,1.7502456279104852,-0.03204564056403114,new_energy
2025-11-03,1.771772393405797,-0.02014049640971116,new_energy
2025-11-04,1.72034734250033,-0.048580563000586885,new_energy
2025-11-05,1.7813398447370465,-0.014849321230013368,new_energy
2025-11-06,1.8100421987307955,0.0,new_energy
2025-11-07,1.8435282783901699,0.0,new_energy
2025-11-10,1.8315689642261075,-0.00648718780408708,new_energy
2025-11-11,1.8172177872292328,-0.01427181316899151,new_energy
2025-11-12,1.770576461989391,-0.03957184560493043,new_energy
2025-11-13,1.853095729721419,0.0,new_energy
2025-11-14,1.8243933757276702,-0.015488867376572957,new_energy
2025-11-17,1.8321669299343102,-0.01129396579541797,new_energy
2025-11-18,1.7771540847796246,-0.04098096160051645,new_energy
2025-11-19,1.7867215361108744,-0.03581800580832528,new_energy
2025-11-20,1.7586171478253285,-0.050984188447886436,new_energy
2025-11-21,1.6503853546405665,-0.10939012584704766,new_energy
2025-11-24,1.6324463833944733,-0.11907066795740584,new_energy
2025-11-25,1.6641385659292378,-0.10196837689577298,new_energy
2025-11-26,1.6677263601784567,-0.10003226847370128,new_energy
2025-11-27,1.665334497345644,-0.10132300742174916,new_energy
2025-11-28,1.6916449885065805,-0.08712487899322385,new_energy
2025-12-01,1.689953343518074,-0.08803775411423054,cash
2025-12-02,1.689953343518074,-0.08803775411423054,cash
2025-12-03,1.689953343518074,-0.08803775411423054,cash
2025-12-04,1.689953343518074,-0.08803775411423054,cash
2025-12-05,1.689953343518074,-0.08803775411423054,cash
2025-12-08,1.689953343518074,-0.08803775411423054,cash
2025-12-09,1.689953343518074,-0.08803775411423054,cash
2025-12-10,1.689953343518074,-0.08803775411423054,cash
2025-12-11,1.689953343518074,-0.08803775411423054,cash
2025-12-12,1.689953343518074,-0.08803775411423054,cash
2025-12-15,1.689953343518074,-0.08803775411423054,cash
2025-12-16,1.689953343518074,-0.08803775411423054,cash
2025-12-17,1.689953343518074,-0.08803775411423054,cash
2025-12-18,1.689953343518074,-0.08803775411423054,cash
2025-12-19,1.689953343518074,-0.08803775411423054,cash
2025-12-22,1.689953343518074,-0.08803775411423054,cash
2025-12-23,1.689953343518074,-0.08803775411423054,cash
2025-12-24,1.689953343518074,-0.08803775411423054,cash
2025-12-25,1.689953343518074,-0.08803775411423054,cash
2025-12-26,1.689953343518074,-0.08803775411423054,cash
2025-12-29,1.689953343518074,-0.08803775411423054,cash
2025-12-30,1.689953343518074,-0.08803775411423054,cash
2025-12-31,1.689953343518074,-0.08803775411423054,cash
2026-01-05,1.7336970330419372,-0.0644320176040939,zz500
2026-01-06,1.7712990349136117,-0.044140566240527646,zz500
2026-01-07,1.7797539229084258,-0.03957799137771412,zz500
2026-01-08,1.7853163492208037,-0.036576297389020906,zz500
2026-01-09,1.828035783299866,-0.013523287555856855,zz500
2026-01-12,1.8725351937988892,0.0,zz500
2026-01-13,1.8480605180244263,-0.013070342205323326,zz500
2026-01-14,1.861187844121638,-0.006059885931559039,zz500
2026-01-15,1.8554029207567653,-0.009149239543726262,zz500
2026-01-16,1.84561305044698,-0.01437737642585557,zz500
2026-01-19,1.8574053942292215,-0.008079847908745164,zz500
2026-01-20,1.8520654649693384,-0.010931558935361352,zz500
2026-01-21,1.876095146638811,0.0,zz500
2026-01-22,1.8843275375811297,0.0,zz500
2026-01-23,1.9399518007049086,0.0,zz500
2026-01-26,1.9054647575681658,-0.01777726803532509,zz500
2026-01-27,1.917702095455397,-0.011469205184080788,zz500
2026-01-28,1.9337218832350453,-0.003211377451542652,zz500
2026-01-29,1.9114721779855335,-0.014680582635623551,zz500
2026-01-30,1.8778751230587711,-0.031999082463585404,zz500
2026-02-02,1.8759972479357123,-0.032967083381121864,cash
2026-02-03,1.8759972479357123,-0.032967083381121864,cash
2026-02-04,1.8759972479357123,-0.032967083381121864,cash
2026-02-05,1.8759972479357123,-0.032967083381121864,cash
2026-02-06,1.8759972479357123,-0.032967083381121864,cash
2026-02-09,1.8759972479357123,-0.032967083381121864,cash
2026-02-10,1.8759972479357123,-0.032967083381121864,cash
2026-02-11,1.8759972479357123,-0.032967083381121864,cash
2026-02-12,1.8759972479357123,-0.032967083381121864,cash
2026-02-13,1.8759972479357123,-0.032967083381121864,cash
2026-02-24,1.8759972479357123,-0.032967083381121864,cash
2026-02-25,1.8759972479357123,-0.032967083381121864,cash
2026-02-26,1.8759972479357123,-0.032967083381121864,cash
2026-02-27,1.8759972479357123,-0.032967083381121864,cash
2026-03-02,1.8732623759033262,-0.03437684625842241,zz500
2026-03-03,1.7964699871968803,-0.07396153525870697,zz500
2026-03-04,1.7840287622109199,-0.08037469716378098,zz500
2026-03-05,1.7956119716806072,-0.07440382228664322,zz500
2026-03-06,1.8063371656340212,-0.06887523443744148,zz500
2026-03-09,1.7923944134945828,-0.07606239864140374,zz500
2026-03-10,1.8192073983781185,-0.06224092901839928,zz500
2026-03-11,1.8164188479502308,-0.06367836185919173,zz500
2026-03-12,1.8074096850293628,-0.0683223756525212,zz500
2026-03-13,1.7827417389365101,-0.0810381277056853,zz500
2026-03-16,1.7715875372249594,-0.086787859068855,zz500
2026-03-17,1.7327623351136,-0.1068013470829654,zz500
2026-03-18,1.7494936376809263,-0.09817675003821058,zz500
2026-03-19,1.7042333191975183,-0.12150739076184192,zz500
2026-03-20,1.6757043032814365,-0.13621343444071865,zz500
2026-03-23,1.611353139560951,-0.1693849615359292,zz500
2026-03-24,1.641383682630511,-0.1539049155581642,zz500
2026-03-25,1.6787073575883924,-0.13466542984294216,zz500
2026-03-26,1.6516798688257888,-0.14859747122293043,zz500
2026-03-27,1.673773768369822,-0.13720858025357496,zz500
2026-03-30,1.6769913265558463,-0.13555000389881433,zz500
2026-03-31,1.6480333028816279,-0.15047719109165913,zz500
2026-04-01,1.6463852695787462,-0.1513267139005675,cash
2026-04-02,1.6463852695787462,-0.1513267139005675,cash
2026-04-03,1.6463852695787462,-0.1513267139005675,cash
2026-04-07,1.6463852695787462,-0.1513267139005675,cash
2026-04-08,1.6463852695787462,-0.1513267139005675,cash
2026-04-09,1.6463852695787462,-0.1513267139005675,cash
2026-04-10,1.6463852695787462,-0.1513267139005675,cash
2026-04-13,1.6463852695787462,-0.1513267139005675,cash
2026-04-14,1.6463852695787462,-0.1513267139005675,cash
2026-04-15,1.6463852695787462,-0.1513267139005675,cash
2026-04-16,1.6463852695787462,-0.1513267139005675,cash
2026-04-17,1.6463852695787462,-0.1513267139005675,cash
2026-04-20,1.6463852695787462,-0.1513267139005675,cash
2026-04-21,1.6463852695787462,-0.1513267139005675,cash
2026-04-22,1.6463852695787462,-0.1513267139005675,cash
2026-04-23,1.6463852695787462,-0.1513267139005675,cash
2026-04-24,1.6463852695787462,-0.1513267139005675,cash
2026-04-27,1.6463852695787462,-0.1513267139005675,cash
2026-04-28,1.6463852695787462,-0.1513267139005675,cash
2026-04-29,1.6463852695787462,-0.1513267139005675,cash
2026-04-30,1.6463852695787462,-0.1513267139005675,cash
2026-05-06,1.734324539848519,-0.10599606690314267,kc50
2026-05-07,1.7591858434587326,-0.09318064355026356,kc50
2026-05-08,1.7174188533935735,-0.11471055478310066,kc50
2026-05-11,1.8009528335238918,-0.07165073231742647,kc50
2026-05-12,1.8059250942459346,-0.0690876476468506,kc50
2026-05-13,1.8546532493219536,-0.04396941787520725,kc50
2026-05-14,1.8049306421015259,-0.0696002645809658,kc50
2026-05-15,1.7770859820580864,-0.0839535387361906,kc50
2026-05-18,1.7929972163686234,-0.07575166779034781,kc50
2026-05-19,1.860619962188405,-0.04089371627051619,kc50
2026-05-20,1.9202870908529184,-0.01013670022360591,kc50
2026-05-21,1.849680988599911,-0.046532502545783005,kc50
