date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight,holding_count
2021-04-15,-0.008424008424008478,0.0,-0.0,0.0,-0.008424008424008478,1.0527076800726192,1.0,0.0,1
2021-04-16,-0.005663716814159336,0.0,-0.0,0.0,-0.005663716814159336,1.0467454418845972,1.0,0.0,1
2021-04-19,0.02990388038447822,0.0,-0.0,0.0,0.02990388038447822,1.0780471923717119,1.0,0.0,1
2021-04-20,0.0024196335983408535,0.0,-0.0,0.0,0.0024196335983408535,1.0806556715789715,1.0,0.0,1
2021-04-21,0.02172413793103445,0.0,-0.0,0.0,0.02172413793103445,1.1041319844443076,1.0,0.0,1
2021-04-22,0.0003374957813027102,0.0,-0.0,0.0,0.0003374957813027102,1.104504624331059,1.0,0.0,1
2021-04-23,0.02294197031039147,0.0,-0.0,0.0,0.02294197031039147,1.1298441366301522,1.0,0.0,1
2021-04-26,-0.004617414248021201,0.0,-0.0,0.0,-0.004617414248021201,1.124627178215633,1.0,0.0,1
2021-04-27,0.02650762094102066,0.0,-0.0,0.0,0.02650762094102066,1.1544383691557427,1.0,0.0,1
2021-04-28,0.020658489347966436,0.0,-0.0,0.0,0.020658489347966436,1.1782873219078305,1.0,0.0,1
2021-04-29,-0.003795066413662229,0.0,-0.0,0.0,-0.003795066413662229,1.173815643266814,1.0,0.0,1
2021-04-30,0.016507936507936583,0.0,-0.0,0.0,0.016507936507936583,1.1931929173778855,1.0,0.0,1
2021-05-06,-0.025997115495196527,0.6666666666666666,0.6666666666666667,0.0013333333333333335,-0.02733044882852986,1.160582419406925,1.0,0.0,3
2021-05-07,-0.025432006047597357,0.0,-0.0,0.0,-0.025432006047597357,1.131066480297833,1.0,0.0,3
2021-05-10,0.010561323383605492,0.0,-0.0,0.0,0.010561323383605492,1.1430120391646148,1.0,0.0,3
2021-05-11,0.0011147640005198705,0.0,-0.0,0.0,0.0011147640005198705,1.1442862278380361,1.0,0.0,3
2021-05-12,0.009520200197768927,0.0,-0.0,0.0,0.009520200197768927,1.155180061810604,1.0,0.0,3
2021-05-13,-0.007659662719096572,0.0,-0.0,0.0,-0.007659662719096572,1.1463317721573096,1.0,0.0,3
2021-05-14,0.0252929882976467,0.0,-0.0,0.0,0.0252929882976467,1.1753259282557051,1.0,0.0,3
2021-05-17,0.026111929466259065,0.0,-0.0,0.0,0.026111929466259065,1.2060159559941837,1.0,0.0,3
2021-05-18,-0.005395306861388745,0.0,-0.0,0.0,-0.005395306861388745,1.1995091298318639,1.0,0.0,3
2021-05-19,0.009060921391493651,0.0,-0.0,0.0,0.009060921391493651,1.2103777877656492,1.0,0.0,3
2021-05-20,0.0014843767839636994,0.0,-0.0,0.0,0.0014843767839636994,1.2121744444536338,1.0,0.0,3
2021-05-21,-0.007011108917297355,0.0,-0.0,0.0,-0.007011108917297355,1.2036757573968049,1.0,0.0,3
2021-05-24,0.0023390544099426425,0.0,-0.0,0.0,0.0023390544099426425,1.206491220485285,1.0,0.0,3
2021-05-25,0.02236199242656441,0.0,-0.0,0.0,0.02236199242656441,1.2334707680204933,1.0,0.0,3
2021-05-26,-0.006891392564092991,0.0,-0.0,0.0,-0.006891392564092991,1.2249704367417307,1.0,0.0,3
2021-05-27,0.005732312531497788,0.0,-0.0,0.0,0.005732312531497788,1.2319923501269796,1.0,0.0,3
2021-05-28,0.0037614087544918977,0.0,-0.0,0.0,0.0037614087544918977,1.2366263769382144,1.0,0.0,3
2021-05-31,0.02785401654408104,0.0,-0.0,0.0,0.02785401654408104,1.2710713885002984,1.0,0.0,3
2021-06-01,-0.002333520740155692,0.6666666666666666,0.6666666666666666,0.0013333333333333333,-0.0036668540734890254,1.2664105552016809,1.0,0.0,3
2021-06-02,-0.016764009365492678,0.0,-0.0,0.0,-0.016764009365492678,1.2451804367937211,1.0,0.0,3
2021-06-03,-0.00836990670791667,0.0,-0.0,0.0,-0.00836990670791667,1.2347583927032346,1.0,0.0,3
2021-06-04,0.010980708240066583,0.0,-0.0,0.0,0.010980708240066583,1.2483169143604824,1.0,0.0,3
2021-06-07,-0.0027308229804650086,0.0,-0.0,0.0,-0.0027308229804650086,1.2449079818438435,1.0,0.0,3
2021-06-08,-0.004770238972523414,0.0,-0.0,0.0,-0.004770238972523414,1.2389694732716465,1.0,0.0,3
2021-06-09,-0.0005278784564207348,0.0,-0.0,0.0,-0.0005278784564207348,1.2383154479785434,1.0,0.0,3
2021-06-10,0.021296479706180982,0.0,-0.0,0.0,0.021296479706180982,1.264687207786269,1.0,0.0,3
2021-06-11,-0.001120358042625928,0.0,-0.0,0.0,-0.001120358042625928,1.2632703053016197,1.0,0.0,3
2021-06-15,-0.006499753785821016,0.0,-0.0,0.0,-0.006499753785821016,1.2550593593522201,1.0,0.0,3
2021-06-16,-0.02984749952305828,0.0,-0.0,0.0,-0.02984749952305828,1.217598975722545,1.0,0.0,3
2021-06-17,0.024360819977699233,0.0,-0.0,0.0,0.024360819977699233,1.2472606851751529,1.0,0.0,3
2021-06-18,0.020166882385982333,0.0,-0.0,0.0,0.020166882385982333,1.2724140447177401,1.0,0.0,3
2021-06-21,0.011620500151178843,0.0,-0.0,0.0,0.011620500151178843,1.2872001323167448,1.0,0.0,3
2021-06-22,-0.001096153385776251,0.0,-0.0,0.0,-0.001096153385776251,1.2857891635335341,1.0,0.0,3
2021-06-23,0.010688820541633707,0.0,-0.0,0.0,0.010688820541633707,1.2995327331569215,1.0,0.0,3
2021-06-24,-0.001901361553213928,0.0,-0.0,0.0,-0.001901361553213928,1.297061851580954,1.0,0.0,3
2021-06-25,0.022388839856957235,0.0,-0.0,0.0,0.022388839856957235,1.3261015616605683,1.0,0.0,3
2021-06-28,0.006817849694768802,0.0,-0.0,0.0,0.006817849694768802,1.3351427227879682,1.0,0.0,3
2021-06-29,0.0007045955145869032,0.0,-0.0,0.0,0.0007045955145869032,1.3360834583617778,1.0,0.0,3
2021-06-30,0.01613032310761205,0.0,-0.0,0.0,0.01613032310761205,1.357634916243889,1.0,0.0,3
2021-07-01,-0.014562075263788868,0.3333333333333333,0.3333333333333333,0.0006666666666666666,-0.015228741930455534,1.3369598444686353,1.0,0.0,3
2021-07-02,-0.0216602940071902,0.0,-0.0,0.0,-0.0216602940071902,1.3080009011616374,1.0,0.0,3
2021-07-05,0.019009527369781377,0.0,-0.0,0.0,0.019009527369781377,1.3328653800919683,1.0,0.0,3
2021-07-06,-0.019082040522638434,0.0,-0.0,0.0,-0.019082040522638434,1.3074315888978316,1.0,0.0,3
2021-07-07,0.03881366873909364,0.0,-0.0,0.0,0.03881366873909364,1.3581778054883389,1.0,0.0,3
2021-07-08,0.019973118910663334,0.0,-0.0,0.0,0.019973118910663334,1.3853048522991813,1.0,0.0,3
2021-07-09,-0.003216911885805529,0.0,-0.0,0.0,-0.003216911885805529,1.380848448654356,1.0,0.0,3
2021-07-12,0.028083386610561714,0.0,-0.0,0.0,0.028083386610561714,1.4196273494885105,1.0,0.0,3
2021-07-13,-0.001968695095610151,0.0,-0.0,0.0,-0.001968695095610151,1.4168325360879785,1.0,0.0,3
2021-07-14,-0.021559364546833232,0.0,-0.0,0.0,-0.021559364546833232,1.3862865269406435,1.0,0.0,3
2021-07-15,0.016013345067138546,0.0,-0.0,0.0,0.016013345067138546,1.408485611458469,1.0,0.0,3
2021-07-16,-0.02611460914180985,0.0,-0.0,0.0,-0.02611460914180985,1.371703560233368,1.0,0.0,3
2021-07-19,-0.005811614906688134,0.0,-0.0,0.0,-0.005811614906688134,1.3637317473751587,1.0,0.0,3
2021-07-20,0.0061394878173978516,0.0,-0.0,0.0,0.0061394878173978516,1.3721043618243673,1.0,0.0,3
2021-07-21,0.03589610690326165,0.0,-0.0,0.0,0.03589610690326165,1.4213575666788465,1.0,0.0,3
2021-07-22,0.007411503851092682,0.0,-0.0,0.0,0.007411503851092682,1.4318919637580665,1.0,0.0,3
2021-07-23,-0.011672719240107078,0.0,-0.0,0.0,-0.011672719240107078,1.415177890882953,1.0,0.0,3
2021-07-26,-0.01365566954020092,0.0,-0.0,0.0,-0.01365566954020092,1.395852689264457,1.0,0.0,3
2021-07-27,-0.03645099334981505,0.0,-0.0,0.0,-0.03645099334981505,1.3449724721707568,1.0,0.0,3
2021-07-28,-0.003252007841854828,0.0,-0.0,0.0,-0.003252007841854828,1.3405986111441786,1.0,0.0,3
2021-07-29,0.058719554800070885,0.0,-0.0,0.0,0.058719554800070885,1.4193179647561582,1.0,0.0,3
2021-07-30,0.0016695969577258012,0.0,-0.0,0.0,0.0016695969577258012,1.4216876537121608,1.0,0.0,3
2021-08-02,0.0,0.0,1.0,0.001,-0.001,1.4202659660584487,0.0,1.0,0
2021-08-03,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-04,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-05,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-08-31,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-02,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-03,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-09-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-10-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-02,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-03,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-04,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-05,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-11-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-02,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-03,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2021-12-31,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-04,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-05,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-01-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-02-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-02,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-03,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-04,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-03-31,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-14,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-15,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-21,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-22,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-28,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-04-29,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-05,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-10,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-11,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-12,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-13,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-16,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-17,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-18,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-19,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-20,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-23,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-24,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-25,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-26,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-27,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-30,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-05-31,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-01,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-02,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-06,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-07,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-08,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
2022-06-09,0.0,0.0,-0.0,0.0,0.0,1.4202659660584487,0.0,1.0,0
